Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Services.Tenure in Months,Services.Offer,Services.Internet Type,Services.Premium Tech Support,Services.Streaming TV,Services.Streaming Movies,Services.Contract,Services.Payment Method,Services.Monthly Charge,Services.Total Charges,Services.Total Revenue,Status.Satisfaction Score,Status.Churn Value,Status.Churn Score,Status.CLTV,Age Group,Tenure Group
0,30,0,0,1,1,1,7,5,3,0,0,0,0,1,20.45,150.75,191.63,4,0,75,4484,0,3
1,49,0,0,0,0,0,49,0,1,1,1,0,2,0,66.15,3199.0,4069.73,3,0,33,6138,2,1
0,47,0,0,0,0,0,65,0,2,1,0,0,1,0,89.85,5844.65,8336.1,3,0,77,6421,2,1
0,48,0,0,0,0,0,55,0,1,0,0,0,1,0,45.05,2462.6,4310.6,3,0,39,4055,2,1
1,28,1,0,1,1,3,71,1,1,1,1,1,2,0,86.85,6263.8,6981.61,4,0,60,6452,0,1
1,62,0,0,0,0,0,35,3,2,1,0,0,0,1,96.75,3403.4,4928.85,3,0,37,5154,3,2
1,29,1,0,0,0,0,17,0,2,1,1,0,0,0,106.65,1672.1,2331.36,3,0,25,2754,0,0
0,20,1,0,1,0,0,72,1,2,1,1,1,2,1,110.15,7881.2,9587.6,3,0,21,4498,0,1
0,30,0,0,1,1,1,28,3,2,0,0,1,1,0,82.85,2320.8,2772.44,3,0,75,5802,0,2
0,59,0,0,1,0,0,18,0,3,0,0,0,2,1,20.1,370.5,830.22,4,0,30,4329,2,0
0,30,0,0,0,0,0,52,0,1,0,0,1,0,0,59.45,3043.7,3530.94,3,0,40,6107,0,1
0,53,0,0,1,0,0,47,0,0,0,1,0,0,0,58.6,2723.4,2873.8,4,0,33,2613,2,2
0,44,0,0,0,0,0,23,0,0,0,0,0,0,1,49.7,1081.25,2203.23,5,0,47,4790,1,0
1,59,0,0,1,1,2,66,1,0,1,0,0,2,1,65.85,4097.05,5873.11,3,0,53,5500,2,1
0,22,1,0,0,0,0,8,0,2,0,0,0,0,0,73.5,632.2,770.6,3,0,61,5777,0,3
0,23,1,0,1,1,2,71,1,2,1,1,1,2,1,113.65,8166.8,8473.52,4,0,27,6208,0,1
1,23,1,0,1,0,0,46,0,0,1,0,0,2,1,65.65,3047.15,5195.81,4,0,79,2680,0,2
0,25,1,0,0,0,0,66,1,1,1,1,1,2,0,61.35,4193.4,4323.4,3,0,67,4824,0,1
0,60,0,0,1,0,0,42,0,2,1,0,0,0,1,85.9,3729.75,4594.11,3,0,25,2219,2,2
0,62,0,0,0,0,0,5,0,2,1,0,0,0,1,75.65,399.45,548.2,5,0,40,2296,3,3
1,25,1,0,0,0,0,29,3,1,0,0,1,1,1,70.9,1964.6,2800.67,4,0,29,2064,0,2
0,37,0,0,1,1,5,27,3,1,0,0,0,0,1,49.85,1336.15,1857.79,3,0,75,5580,1,2
0,25,1,0,1,1,3,25,3,3,0,0,0,2,1,20.1,486.05,600.3,3,0,46,5306,0,2
1,36,0,0,1,0,0,57,0,2,1,1,0,0,0,103.05,5925.75,7737.78,4,0,22,5586,1,1
0,47,0,0,0,0,0,13,0,2,0,1,0,0,1,81.9,1028.9,1473.24,3,0,71,2054,2,0
1,42,0,0,1,1,3,71,1,1,0,1,0,1,0,66.2,4692.55,7321.68,3,0,62,4756,1,1
0,57,0,0,0,0,0,1,0,3,0,0,0,0,0,19.75,19.75,57.37,3,0,38,3666,2,3
1,33,0,0,1,1,1,50,0,3,0,0,0,2,1,24.95,1261.45,2376.45,5,0,57,6019,1,1
1,49,0,0,0,0,0,1,0,2,0,1,1,0,0,89.25,89.25,105.89,5,0,28,5579,2,3
1,32,0,0,0,0,0,5,0,3,0,0,0,0,1,19.25,86.05,191.1,3,0,27,3056,1,3
0,44,0,0,0,0,0,66,1,2,1,1,0,1,0,104.55,6779.05,7860.79,3,0,53,4494,1,1
0,32,0,0,1,1,2,49,0,1,1,1,1,1,1,87.2,4345.0,5965.43,3,0,68,4567,1,1
1,32,0,0,1,1,3,66,1,3,0,0,0,1,1,25.7,1714.55,4541.99,4,0,43,5517,1,1
1,31,0,0,0,1,2,11,0,2,0,0,1,0,0,86.2,893.2,987.44,5,0,41,3157,1,3
1,29,1,0,0,0,0,28,3,1,1,0,0,0,1,30.1,810.85,810.85,4,0,31,2653,0,2
1,31,0,0,1,0,0,65,0,2,0,1,0,2,0,99.35,6347.55,8326.15,4,0,80,6300,1,1
0,45,0,0,0,0,0,62,0,3,0,0,0,2,1,19.2,1123.65,2613.51,4,0,64,4937,1,1
0,38,0,0,1,0,0,2,0,3,0,0,0,0,0,20.1,43.15,108.87,3,0,26,4158,1,3
0,57,0,0,0,0,0,2,0,3,0,0,0,0,1,20.35,35.1,40.02,5,0,40,3746,2,3
0,36,0,0,1,1,3,55,2,3,0,0,0,2,1,25.65,1388.0,1467.2,5,0,42,4466,1,1
0,64,0,0,0,0,0,30,0,2,1,1,1,1,0,94.4,2638.1,2718.2,5,0,68,4584,3,2
1,58,0,0,0,0,0,17,0,0,0,0,0,1,1,56.1,946.95,1566.94,3,0,56,5025,2,0
0,32,0,0,1,1,1,16,0,0,1,0,1,2,0,68.25,1114.85,1436.77,3,0,43,3559,1,0
1,25,1,0,0,0,0,72,1,3,0,0,0,2,0,24.75,1777.6,3886.48,5,0,35,5398,0,1
1,48,0,0,0,0,0,9,0,2,0,0,0,0,0,76.25,684.85,997.6,5,0,62,2062,2,3
0,43,0,0,0,0,0,1,0,2,0,0,0,0,0,74.35,74.35,98.76,4,0,80,4237,1,3
1,64,0,0,0,1,1,23,0,0,1,0,0,0,0,54.15,1312.45,1545.65,4,0,80,2496,3,0
1,28,1,0,0,1,3,8,0,3,0,0,0,0,0,19.45,159.2,174.8,5,0,20,4119,0,3
1,23,1,0,1,1,1,19,0,0,0,0,0,0,1,34.95,610.2,610.2,3,0,79,3422,0,0
0,46,0,0,0,0,0,7,5,0,0,0,0,0,0,53.65,404.35,687.29,4,0,51,4389,2,3
1,24,1,0,0,0,0,61,2,2,0,1,1,1,0,104.0,6363.45,9150.54,3,0,22,4344,0,1
0,32,0,0,1,0,0,57,2,0,1,1,0,2,1,70.35,4124.65,6860.65,3,0,32,5779,1,1
1,31,0,0,0,1,3,15,0,1,0,0,1,1,1,64.85,950.75,1606.1,4,0,51,4442,1,0
0,42,0,0,0,0,0,1,5,3,0,0,0,0,1,19.65,19.65,43.32,3,0,73,4639,1,3
0,39,0,0,1,0,0,12,0,1,0,0,0,0,0,45.9,505.95,875.43,3,0,60,5790,1,3
1,48,0,0,0,0,0,54,2,3,0,0,0,2,1,20.0,1149.65,2623.85,3,0,41,6094,2,1
1,40,0,0,1,1,2,4,5,1,0,0,0,0,0,44.8,169.65,273.25,5,0,63,2114,1,3
0,23,1,0,1,0,0,20,0,3,0,0,0,1,1,20.35,393.15,952.35,3,0,57,4390,0,0
0,51,0,0,0,1,2,26,0,1,1,0,1,0,1,45.8,1147.0,1147.0,4,0,45,3287,2,2
0,36,0,0,1,0,0,53,2,2,1,1,1,1,0,108.95,5718.2,6672.2,4,0,36,4163,1,1
0,38,0,0,0,0,0,68,1,1,1,1,1,2,1,64.35,4539.6,4669.6,3,0,40,4146,1,1
1,64,0,0,1,1,2,72,1,1,1,1,1,2,1,90.8,6397.6,7882.96,4,0,46,5028,3,1
1,61,0,0,0,0,0,12,4,3,0,0,0,1,1,24.95,280.4,587.24,5,0,71,4443,3,3
0,52,0,0,1,0,0,68,1,2,0,0,0,2,0,84.7,5711.05,6246.21,3,0,41,5520,2,1
0,25,1,0,0,1,2,50,2,1,1,1,0,1,1,70.8,3478.15,5354.15,4,0,34,4798,0,1
1,62,0,0,0,0,0,1,5,1,0,0,0,0,0,54.3,54.3,98.32,5,0,78,3259,3,3
0,20,1,0,1,1,2,23,4,0,1,1,1,2,1,91.1,2198.3,2841.61,4,0,71,5991,0,0
1,49,0,0,0,1,2,60,2,3,0,0,0,2,1,19.95,1189.9,2185.3,3,0,74,5316,2,1
0,21,1,0,1,0,0,72,1,3,0,0,0,2,1,26.45,1914.5,3514.34,4,0,55,5534,0,1
1,32,0,0,0,0,0,72,1,0,1,1,0,2,0,75.1,5336.35,6418.51,3,0,55,6284,1,1
0,54,0,0,1,0,0,72,1,2,1,1,1,2,0,110.15,7998.8,8994.0,4,0,70,5065,2,1
0,19,1,0,0,0,0,51,2,2,1,1,1,1,0,111.5,5703.25,7936.54,4,0,47,4363,0,1
0,47,0,0,1,1,1,70,1,2,0,1,1,1,0,106.5,7397.0,7812.1,5,0,41,6319,2,1
1,28,1,0,0,0,0,9,0,3,0,0,0,1,0,19.9,164.6,200.78,4,0,31,3643,0,3
1,40,0,0,1,1,3,59,2,2,1,1,1,2,1,111.1,6555.2,9275.1,4,0,76,4952,1,1
1,44,0,0,0,1,1,3,5,0,1,1,1,0,1,70.7,225.65,300.77,3,0,56,2584,1,3
0,52,0,0,0,0,0,37,0,2,0,0,0,0,0,91.2,3382.3,3816.31,3,0,44,5135,2,2
1,35,0,0,0,0,0,37,0,0,1,0,0,2,0,65.6,2313.8,3735.71,4,0,27,3183,1,2
0,29,1,0,1,1,2,14,4,1,1,0,0,0,0,59.45,780.85,1377.81,3,0,26,5723,0,0
1,58,0,0,1,0,0,72,1,2,1,1,1,2,1,109.95,7852.4,10788.56,4,0,59,6258,2,1
1,25,1,0,1,1,3,72,1,1,0,0,0,2,1,38.5,2763.0,2763.0,4,0,58,4710,0,1
0,51,0,0,0,0,0,10,4,3,0,0,0,0,1,24.5,270.15,440.25,3,0,78,5594,2,3
1,38,0,0,1,1,2,10,5,3,0,0,0,1,1,19.7,197.54,659.84,5,0,69,4890,1,3
1,55,0,0,0,0,0,1,5,3,0,0,0,0,1,20.6,20.6,22.08,3,0,52,5370,2,3
0,42,0,0,0,0,0,29,0,1,1,0,0,1,1,58.0,1734.5,2153.84,3,0,63,2810,1,2
0,37,0,0,0,0,0,8,5,1,0,0,0,0,0,65.5,573.15,642.99,3,0,38,3033,1,3
1,48,0,0,1,0,0,61,2,3,0,0,0,2,0,25.45,1538.6,2241.93,4,0,41,6015,2,1
1,35,0,0,1,1,1,72,1,2,0,1,1,1,1,104.45,7459.0,8848.28,5,0,29,4750,1,1
1,50,0,0,1,1,2,12,4,3,0,0,0,0,0,21.15,306.05,712.85,4,0,40,5209,2,3
1,22,1,0,0,0,0,7,0,2,0,1,1,0,0,96.2,639.7,961.21,5,0,38,4329,0,3
1,19,1,0,0,0,0,9,5,1,0,0,0,0,1,44.4,348.15,696.0,4,0,31,5457,0,3
1,54,0,0,1,1,2,58,2,2,1,0,1,2,0,94.35,5563.65,5854.23,4,0,49,4777,2,1
1,37,0,0,1,1,2,2,5,3,0,0,0,0,1,20.3,40.25,54.79,4,0,38,5113,1,3
0,24,1,0,1,0,0,40,2,2,0,1,1,1,0,105.75,4228.55,5116.55,4,0,41,4078,0,2
1,43,0,0,0,0,0,9,5,2,0,0,0,0,0,81.15,784.45,1143.51,4,0,68,4544,1,3
1,62,0,0,0,0,0,41,2,2,1,1,0,1,0,89.55,3729.75,5583.77,3,0,66,5549,3,2
0,27,1,0,0,0,0,26,0,0,0,0,0,0,1,54.75,1406.9,2442.74,4,0,23,4020,0,2
0,27,1,0,1,0,0,33,0,0,1,0,0,1,1,53.75,1857.3,2367.15,3,0,49,3160,0,2
1,56,0,0,1,1,2,68,0,2,1,1,1,1,1,105.75,7322.5,7926.34,3,0,39,4437,2,1
1,47,0,0,0,0,0,55,2,0,1,0,1,1,0,64.2,3627.3,5148.05,3,0,40,5151,2,1
1,49,0,0,0,0,0,19,4,2,1,0,1,1,1,87.7,1725.95,2545.04,3,0,78,4446,2,0
0,42,0,0,0,0,0,45,2,2,0,0,1,0,1,89.3,4192.15,4814.05,3,0,32,5470,1,2
0,32,0,0,1,1,1,70,0,3,0,0,0,2,1,20.15,1411.2,3290.7,3,0,67,5219,1,1
0,60,0,0,1,0,0,12,4,3,0,0,0,2,0,20.05,264.55,748.63,4,0,74,5453,2,3
1,20,1,0,0,1,3,72,0,0,1,1,1,2,1,67.2,4671.7,4671.7,3,0,25,5592,0,1
1,38,0,0,0,0,0,12,4,2,0,1,1,0,0,94.55,1173.55,1340.11,5,0,25,5674,1,3
1,54,0,0,1,1,3,70,0,2,1,1,1,2,1,114.75,7842.3,10576.5,3,0,72,5035,2,1
0,30,0,0,0,0,0,31,0,2,0,0,0,0,0,76.05,2227.8,3429.98,5,0,63,2421,0,2
0,26,1,0,0,0,0,33,0,2,0,0,1,0,0,90.65,2989.6,3542.68,4,0,44,4460,0,2
0,62,0,0,0,0,0,59,2,1,1,0,1,1,0,68.7,4070.95,5891.83,3,0,29,4244,3,1
0,33,0,0,0,0,0,66,0,2,0,1,0,1,0,88.9,6000.1,8107.48,5,0,27,5868,1,1
1,28,1,0,1,1,3,37,0,1,1,0,0,1,1,58.75,2203.1,3522.89,4,0,31,3483,0,2
1,47,0,0,1,1,3,69,0,1,1,1,1,2,0,86.9,6194.1,8012.25,3,0,49,4667,2,1
1,36,0,0,0,0,0,10,4,1,0,1,0,0,1,59.65,638.95,743.75,3,0,20,2385,1,3
1,50,0,0,0,1,1,13,4,1,0,1,1,0,1,66.4,831.75,1224.22,5,0,43,3660,2,0
0,64,0,0,1,1,3,69,0,3,0,0,0,2,0,20.15,1337.5,2128.93,4,0,23,4554,3,1
1,52,0,0,1,1,2,46,2,1,1,0,0,1,1,56.9,2560.1,4328.8,4,0,44,4258,2,2
0,36,0,0,1,1,2,56,2,2,1,1,1,0,1,109.6,5953.0,6733.64,3,0,67,5012,1,1
1,28,1,0,1,1,3,70,0,3,0,0,0,2,1,25.15,1790.15,1875.55,3,0,39,5114,0,1
0,47,0,0,1,1,2,33,0,0,1,1,1,1,0,79.15,2531.4,3593.87,5,0,73,3555,2,2
0,56,0,0,1,1,3,72,0,0,1,0,0,2,1,66.75,4760.3,6388.94,3,0,65,6063,2,1
0,59,0,0,0,1,2,19,4,0,1,0,0,0,1,48.8,953.65,1030.22,3,0,74,3749,2,0
0,48,0,0,1,0,0,71,0,0,1,1,1,2,1,80.7,5705.05,8801.36,5,0,24,5617,2,1
1,29,1,0,0,0,0,1,5,3,0,0,0,0,1,20.55,20.55,27.87,4,0,28,4801,0,3
0,58,0,0,0,0,0,61,2,2,1,1,1,1,1,115.1,6993.65,7332.2,4,0,53,4785,2,1
0,44,0,0,1,1,1,71,1,0,1,1,1,2,0,59.7,4122.65,4122.65,4,0,63,6420,1,1
0,48,0,0,1,0,0,68,1,2,0,0,0,1,1,86.45,5762.95,6576.63,5,0,39,4480,2,1
1,35,0,0,0,0,0,46,2,1,1,0,0,1,1,33.7,1537.85,1537.85,3,0,22,3007,1,2
1,29,1,0,0,0,0,33,0,2,0,0,0,1,0,80.1,2603.3,3451.73,4,0,54,3957,0,2
0,64,0,0,1,1,1,53,2,2,1,0,1,2,0,104.05,5566.4,7069.48,3,0,43,4190,3,1
0,44,0,0,0,0,0,57,0,1,1,0,0,1,1,41.1,2258.25,2258.25,4,0,41,5281,1,1
0,48,0,0,1,1,4,54,0,3,0,0,0,2,0,20.35,1092.35,3356.57,3,0,79,5646,2,1
0,59,0,0,1,1,1,10,4,1,1,0,1,0,0,65.5,616.9,875.8,5,0,44,3137,2,3
1,41,0,0,0,1,2,43,0,1,0,0,0,0,0,40.45,1912.85,1912.85,3,0,72,3176,1,2
0,42,0,0,1,0,0,43,0,1,1,1,1,2,0,78.8,3460.3,5092.19,4,0,24,3972,1,2
1,20,1,0,1,1,3,1,0,2,0,1,1,0,0,90.1,90.1,114.43,3,0,47,4142,0,3
0,46,0,0,0,0,0,69,1,1,1,1,1,2,1,82.45,5555.3,7315.29,3,0,80,4631,2,1
0,64,0,0,1,0,0,61,0,3,0,0,0,2,1,20.25,1278.8,1940.99,3,0,55,5974,3,1
1,42,0,0,1,0,0,43,0,1,1,0,0,0,0,66.25,2907.35,4023.24,3,0,29,2168,1,2
1,43,0,0,1,0,0,56,0,2,0,1,1,0,1,89.7,4952.95,5123.53,4,0,49,5955,1,1
0,21,1,0,1,0,0,70,1,0,1,1,1,2,0,64.55,4504.9,4458.84,3,0,30,4858,0,1
1,27,1,0,1,1,2,49,0,2,0,1,0,1,0,93.65,4520.15,6254.94,3,0,65,5542,0,1
0,26,1,0,1,1,1,32,0,1,1,0,1,2,1,73.6,2316.85,2936.51,4,0,42,4343,0,2
1,45,0,0,0,1,1,37,0,0,1,0,0,2,1,61.45,2302.35,4213.19,3,0,77,5447,1,2
0,59,0,0,1,0,0,69,1,2,1,1,1,1,1,106.4,7251.9,8916.04,4,0,26,4328,2,1
0,26,1,0,1,0,0,26,0,0,1,1,1,0,0,81.9,2078.55,2325.67,4,0,55,3350,0,2
0,61,0,0,1,1,3,58,0,2,0,1,1,1,1,105.2,6225.4,8685.15,4,0,59,4605,3,1
1,28,1,0,0,0,0,24,0,0,1,0,0,1,0,54.6,1242.25,1394.31,3,0,51,3398,0,0
1,27,1,0,1,1,2,5,0,3,0,0,0,1,0,20.55,99.45,305.5,3,0,54,3629,0,3
0,24,1,0,1,1,1,30,0,3,0,0,0,2,1,19.7,599.25,934.96,3,0,38,5045,0,2
0,41,0,0,1,0,0,55,0,0,1,0,0,1,1,66.05,3462.1,5513.47,4,0,68,5501,1,1
1,19,1,0,1,1,2,44,0,0,1,0,1,2,1,54.05,2375.2,2327.75,4,0,68,4896,0,2
0,55,0,0,0,0,0,47,0,0,1,0,0,1,1,58.9,2813.05,4051.5,4,0,40,5774,2,2
0,31,0,0,1,0,0,64,0,2,1,1,1,1,1,96.9,6314.35,7531.06,3,0,55,5369,1,1
1,61,0,0,0,0,0,1,0,3,0,0,0,0,1,19.1,19.1,63.32,4,0,30,2091,3,3
1,38,0,0,0,0,0,20,4,1,1,0,0,0,1,50.0,1003.05,1996.44,3,0,46,5741,1,0
0,23,1,0,1,0,0,37,0,1,1,1,0,2,0,45.4,1593.1,1548.97,4,0,33,4051,0,2
1,63,0,0,1,1,2,30,0,2,0,1,0,0,0,85.45,2509.95,3258.42,3,0,21,3409,3,2
0,57,0,0,0,0,0,38,0,1,0,1,1,1,0,84.1,3187.65,4141.83,3,0,78,2604,2,2
0,22,1,0,1,0,0,52,0,1,1,1,1,2,1,66.25,3330.1,3330.1,4,0,23,4275,0,1
1,20,1,0,0,1,3,71,1,1,1,1,0,2,1,76.9,5522.7,5860.66,3,0,26,4633,0,1
1,56,0,0,0,0,0,66,1,1,0,0,1,2,1,74.6,4798.4,7806.02,3,0,78,4838,2,1
1,45,0,0,1,0,0,72,1,2,1,1,1,2,1,116.95,8594.4,9881.04,3,0,78,5949,1,1
1,56,0,0,0,1,2,25,0,1,0,1,0,1,1,40.65,970.55,970.55,3,0,29,5079,2,2
1,24,1,0,1,1,3,69,1,2,1,1,1,2,0,114.35,7665.8,10295.73,4,0,51,6082,0,1
1,54,0,0,1,1,3,53,0,1,0,0,1,2,0,69.7,3686.05,5166.34,3,0,22,4975,2,1
1,26,1,0,0,0,0,26,0,2,1,1,1,0,0,98.65,2537.0,3499.0,3,0,62,4191,0,2
1,25,1,0,0,0,0,21,4,1,0,0,1,0,1,61.65,1393.6,2230.45,4,0,63,2926,0,0
0,38,0,0,0,1,1,1,0,2,0,1,1,0,0,89.35,89.35,94.71,3,0,38,2432,1,3
1,28,1,0,0,0,0,48,0,2,1,0,1,0,0,95.4,4445.3,4644.5,3,0,33,4334,0,2
0,24,1,0,1,0,0,26,0,1,0,0,0,1,1,35.4,978.6,978.6,3,0,29,2519,0,2
1,39,0,0,1,0,0,60,0,3,0,0,0,2,1,19.95,1258.15,3066.55,4,0,72,5971,1,1
1,50,0,0,0,0,0,18,4,3,0,0,0,0,1,19.25,331.35,895.29,5,0,22,4769,2,0
0,52,0,0,0,1,1,4,0,3,0,0,0,1,1,20.4,84.75,213.35,3,0,24,5602,2,3
1,52,0,0,1,1,2,65,0,3,0,0,0,2,1,24.75,1715.1,4087.6,5,0,39,6263,2,1
1,63,0,0,1,1,1,70,1,3,0,0,0,2,1,25.35,1715.15,2447.35,3,0,69,6059,3,1
1,44,0,0,0,1,2,62,0,3,0,0,0,2,0,20.0,1250.1,2767.86,3,0,37,4402,1,1
0,58,0,0,1,1,2,66,1,1,0,1,0,2,0,59.75,3996.8,4550.54,3,0,80,5979,2,1
0,23,1,0,1,1,2,65,2,1,1,1,1,2,0,82.5,5215.1,5563.85,3,0,26,5314,0,1
0,19,1,0,0,0,0,34,0,3,0,0,0,0,1,20.35,673.2,1922.7,5,0,68,2864,0,2
1,49,0,0,1,1,2,16,4,2,0,1,0,0,0,90.8,1442.2,2221.56,3,0,66,5560,2,0
1,54,0,0,1,0,0,71,1,2,1,1,1,2,0,105.25,7291.75,9967.74,5,0,31,6319,2,1
1,45,0,0,0,0,0,18,4,3,0,0,0,1,1,23.75,424.5,657.96,4,0,70,3076,1,0
1,54,0,0,0,0,0,4,0,1,1,1,0,0,0,61.3,249.4,410.2,3,0,58,5281,2,3
0,28,1,0,1,1,2,58,2,1,1,1,0,2,1,75.8,4415.75,4582.21,3,0,62,4292,0,1
0,33,0,0,1,0,0,56,2,2,0,1,1,1,0,98.0,5270.6,7370.6,3,0,25,4615,1,1
1,24,1,0,1,1,2,56,2,0,1,1,0,1,1,52.0,2884.9,2884.9,3,0,55,5845,0,1
0,58,0,0,0,0,0,4,0,0,1,1,0,0,1,64.4,253.0,257.4,4,0,61,3334,2,3
1,34,0,0,0,0,0,10,0,0,0,0,0,0,1,45.8,436.2,590.7,3,0,80,5586,1,3
1,52,0,0,0,0,0,4,0,0,1,0,0,0,0,30.5,118.4,118.4,4,0,29,3030,2,3
0,63,0,0,1,0,0,51,2,2,0,0,0,0,1,69.15,3649.6,6093.36,4,0,55,5187,3,1
0,29,1,0,0,0,0,6,0,0,1,1,1,1,1,49.25,255.6,255.6,3,0,52,2979,0,3
1,45,0,0,1,1,2,63,2,1,1,0,0,2,0,39.35,2395.05,2395.05,5,0,24,5374,1,1
0,22,1,0,1,0,0,48,2,2,1,1,1,0,1,105.1,5083.55,6967.55,3,0,42,3109,0,2
0,44,0,0,0,1,1,35,0,3,0,0,0,1,1,20.1,644.5,1537.7,4,0,72,3726,1,2
1,58,0,0,0,0,0,2,0,3,0,0,0,0,1,19.75,39.3,43.24,4,0,67,4064,2,3
0,63,0,0,0,0,0,50,2,3,0,0,0,1,0,19.75,989.05,2886.55,4,0,71,4934,3,1
0,43,0,0,0,0,0,33,0,2,0,0,0,0,0,70.4,2406.1,4097.95,4,0,29,4860,1,2
1,59,0,0,0,0,0,31,0,3,0,0,0,2,1,20.45,638.55,1710.22,3,0,35,2598,2,2
0,22,1,0,1,1,1,9,0,3,0,0,0,2,1,20.35,191.1,468.57,3,0,70,5352,0,3
0,40,0,0,1,1,2,54,2,1,1,1,1,0,0,86.2,4524.05,4757.87,3,0,45,6275,1,1
0,27,1,0,0,0,0,46,2,2,0,1,0,1,1,95.65,4664.2,6071.8,3,0,54,4727,0,2
1,35,0,0,0,1,1,34,3,2,0,1,1,1,0,103.8,3470.8,3616.32,4,0,78,5382,1,2
1,28,1,0,1,1,2,71,1,2,0,1,1,2,0,97.2,6910.3,9685.69,3,0,43,4603,0,1
0,62,0,0,1,1,2,63,2,1,1,0,0,2,1,63.55,4014.2,4178.54,3,0,48,5733,3,1
0,56,0,0,0,0,0,51,2,3,0,0,0,2,0,24.95,1288.0,3549.85,5,0,77,5458,2,1
0,35,0,0,1,0,0,64,2,2,0,1,1,2,0,99.0,6375.8,8674.68,4,0,68,5483,1,1
0,54,0,0,0,0,0,15,0,2,0,1,1,0,1,94.0,1505.45,1734.65,3,0,77,4521,2,0
0,40,0,0,0,0,0,18,0,1,0,0,0,0,0,50.3,913.3,1603.06,3,0,65,5877,1,0
0,35,0,0,1,1,2,57,2,2,0,1,1,1,0,95.0,5535.8,7940.06,5,0,70,6245,1,1
1,20,1,0,1,1,1,14,0,1,0,0,1,2,0,61.4,815.55,985.91,4,0,22,3186,0,0
1,23,1,0,1,0,0,70,1,2,1,1,1,2,1,114.3,8244.3,9761.9,4,0,24,4280,0,1
0,33,0,0,0,0,0,38,3,3,0,0,0,2,1,20.05,741.5,2323.44,5,0,62,2295,1,2
1,38,0,0,1,1,1,68,1,1,1,0,0,2,1,62.65,4375.8,6858.48,3,0,59,5215,1,1
0,27,1,0,0,0,0,30,3,2,0,1,1,0,0,100.45,3096.9,4211.6,5,0,32,3936,0,2
1,39,0,0,1,0,0,51,2,1,1,1,1,2,0,75.2,3901.25,4410.74,3,0,59,4708,1,1
0,30,0,0,0,0,0,31,3,2,0,0,0,0,1,84.75,2613.4,3363.91,3,0,35,3727,0,2
0,35,0,0,1,1,1,72,1,1,1,0,1,2,0,79.5,5661.7,8008.18,3,0,78,4390,1,1
0,62,0,0,0,0,0,37,3,3,0,0,0,1,0,19.8,695.05,1811.34,5,0,31,5987,3,2
1,19,1,0,0,0,0,55,2,2,0,1,1,1,1,100.9,5552.05,7872.5,4,0,22,5101,0,1
1,55,0,0,0,1,3,33,3,2,0,0,1,0,0,95.3,3275.15,3617.03,4,0,38,3087,2,2
0,23,1,0,1,1,3,46,2,2,1,0,1,1,0,90.95,4236.6,4574.56,5,0,38,5187,0,2
0,63,0,0,0,1,3,1,0,1,1,0,0,0,0,54.5,54.5,87.71,3,0,54,4359,3,3
0,43,0,0,1,1,1,19,0,1,0,0,0,0,0,49.6,962.9,1103.88,3,0,27,5735,1,0
0,62,0,0,0,1,1,61,2,3,0,0,0,2,1,25.0,1498.35,3453.4,4,0,54,4673,3,1
1,28,1,0,0,0,0,26,3,0,0,0,0,0,0,45.45,1233.15,1988.97,3,0,68,5451,0,2
1,50,0,0,1,0,0,45,2,2,0,1,1,0,0,107.75,4882.8,6224.25,5,0,27,3301,2,2
1,23,1,0,1,1,2,62,2,2,0,1,0,2,1,89.1,5411.65,7752.15,4,0,68,5995,0,1
0,37,0,0,0,0,0,3,0,0,0,0,0,0,1,44.75,148.05,262.72,5,0,20,3422,1,3
0,21,1,0,1,1,1,41,2,2,0,0,1,1,0,101.6,3930.55,4534.48,3,0,52,3275,0,2
1,31,0,0,1,1,3,67,1,2,1,1,1,2,0,103.15,6895.5,7783.92,3,0,40,4376,1,1
0,53,0,0,1,0,0,71,1,2,0,1,0,1,1,95.65,6856.95,7227.57,3,0,65,5856,2,1
0,32,0,0,1,1,2,37,3,0,0,1,1,1,0,75.1,2658.8,2700.24,3,0,64,4131,1,2
1,45,0,0,1,0,0,60,0,1,1,0,0,2,1,61.35,3766.2,5099.4,3,0,79,6174,1,1
0,50,0,0,0,0,0,6,5,3,0,0,0,0,1,19.7,129.55,315.67,5,0,74,5387,2,3
0,42,0,0,1,1,3,11,0,1,0,0,0,0,0,51.0,581.7,1134.94,3,0,49,5777,1,3
0,45,0,0,1,1,3,10,0,2,0,1,1,0,0,88.85,929.45,1257.05,4,0,54,4531,1,3
1,44,0,0,1,0,0,34,3,3,0,0,0,2,1,20.05,679.0,829.28,3,0,29,2236,1,2
0,45,0,0,0,0,0,62,0,1,1,0,1,2,1,65.1,3846.75,5283.91,3,0,47,5172,1,1
1,24,1,0,1,0,0,64,0,1,1,0,1,1,1,70.15,4480.7,6588.22,4,0,49,5037,0,1
1,29,1,0,0,0,0,25,3,3,0,0,0,2,1,20.75,499.4,1233.9,3,0,74,5161,0,2
0,30,0,0,0,0,0,26,3,0,0,0,0,1,1,56.05,1553.2,2482.7,4,0,46,3079,0,2
1,22,1,0,0,1,1,10,0,3,0,0,0,1,0,19.95,219.5,298.1,5,0,48,3044,0,3
0,52,0,0,0,0,0,53,0,2,0,1,0,1,1,98.6,5311.85,6869.52,3,0,20,4635,2,1
